machine,limits,benchmark,lower_is_better,class,repetition,result
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-hamming",false,"cpu","rep-1",206.58812
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-hanoi",false,"cpu","rep-1",52.391297
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-hyperbolic",false,"cpu","rep-1",528.635666
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-idct",false,"cpu","rep-1",13384.111807
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128",false,"cpu","rep-1",2746.709103
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int64",false,"cpu","rep-1",19472.95432
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int32",false,"cpu","rep-1",21295.58936
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int16",false,"cpu","rep-1",23232.499703
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int8",false,"cpu","rep-1",21148.014455
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128float",false,"cpu","rep-1",2554.805847
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128double",false,"cpu","rep-1",1746.411673
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128longdouble",false,"cpu","rep-1",486.682827
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128decimal32",false,"cpu","rep-1",612.991421
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128decimal64",false,"cpu","rep-1",657.774939
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128decimal128",false,"cpu","rep-1",126.266295
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int64float",false,"cpu","rep-1",11834.043733
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int64double",false,"cpu","rep-1",3721.468413
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int64longdouble",false,"cpu","rep-1",560.775159
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int32float",false,"cpu","rep-1",12306.868953
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int32double",false,"cpu","rep-1",3735.761523
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int32longdouble",false,"cpu","rep-1",565.953542
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-jenkin",false,"cpu","rep-1",12435.227573
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-jmp",false,"cpu","rep-1",16109.269133
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-ln2",false,"cpu","rep-1",9705.045583
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-longdouble",false,"cpu","rep-1",575.668391
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-loop",false,"cpu","rep-1",13640.72179
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-matrixprod",false,"cpu","rep-1",80.718233
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-nsqrt",false,"cpu","rep-1",73.693132
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-omega",false,"cpu","rep-1",1552074.40395
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-parity",false,"cpu","rep-1",2469.8729
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-phi",false,"cpu","rep-1",5188104.52764
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-pi",false,"cpu","rep-1",492861.061182
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-pjw",false,"cpu","rep-1",16730.380574
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-prime",false,"cpu","rep-1",5.168718
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-psi",false,"cpu","rep-1",663345.450709
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-queens",false,"cpu","rep-1",31.256172
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-rand",false,"cpu","rep-1",7448.89627
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-rand48",false,"cpu","rep-1",1910.202459
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-rgb",false,"cpu","rep-1",34839.446699
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-sdbm",false,"cpu","rep-1",44311.226083
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-sieve",false,"cpu","rep-1",9.782117
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-sqrt",false,"cpu","rep-1",1382.695286
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-trig",false,"cpu","rep-1",316.384687
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-union",false,"cpu","rep-1",7758.87861
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-zeta",false,"cpu","rep-1",268.486845
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-add",false,"matrix","rep-1",74099.046938
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-div",false,"matrix","rep-1",25654.866371
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-frobenius",false,"matrix","rep-1",28282.497572
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-mult",false,"matrix","rep-1",98674.683442
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-prod",false,"matrix","rep-1",145.000726
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-sub",false,"matrix","rep-1",73292.698019
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-hadamard",false,"matrix","rep-1",72010.588012
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-trans",false,"matrix","rep-1",19186.180508
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-index",false,"string","rep-1",26146.930289
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-rindex",false,"string","rep-1",15330.109776
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcasecmp",false,"string","rep-1",9047.237101
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcat",false,"string","rep-1",13706.935621
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strchr",false,"string","rep-1",26016.622196
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcoll",false,"string","rep-1",12657.101207
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcmp",false,"string","rep-1",15870.568487
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcpy",false,"string","rep-1",43821.093284
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strlen",false,"string","rep-1",35582.239129
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strncasecmp",false,"string","rep-1",8703.075129
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strncat",false,"string","rep-1",11318.55559
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strncmp",false,"string","rep-1",14506.549113
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strrchr",false,"string","rep-1",14933.252702
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strxfrm",false,"string","rep-1",2276.7588
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-af-alg",false,"cpu","rep-1",120086.779533
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-bsearch",false,"cpu","rep-1",59.225068
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-cpu",false,"cpu","rep-1",48.718198
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-crypt",false,"cpu","rep-1",55.582741
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-hsearch",false,"cpu","rep-1",1399.870763
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-longjmp",false,"cpu","rep-1",36859.795279
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-lsearch",false,"cpu","rep-1",2.800016
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-qsort",false,"cpu","rep-1",2.39999
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-str",false,"cpu","rep-1",10494.343035
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-stream",false,"cpu","rep-1",17.448273
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-tsc",false,"cpu","rep-1",481076.886465
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-tsearch",false,"cpu","rep-1",6.129756
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-vecmath",false,"cpu","rep-1",9784.306998
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-wcs",false,"cpu","rep-1",4376.308494
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-af-alg",false,"memory","rep-1",120086.779533
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-bsearch",false,"memory","rep-1",59.225068
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-cpu",false,"memory","rep-1",48.718198
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-crypt",false,"memory","rep-1",55.582741
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-hsearch",false,"memory","rep-1",1399.870763
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-longjmp",false,"memory","rep-1",36859.795279
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-lsearch",false,"memory","rep-1",2.800016
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-qsort",false,"memory","rep-1",2.39999
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-str",false,"memory","rep-1",10494.343035
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-stream",false,"memory","rep-1",17.448273
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-tsc",false,"memory","rep-1",481076.886465
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-tsearch",false,"memory","rep-1",6.129756
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-vecmath",false,"memory","rep-1",9784.306998
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-wcs",false,"memory","rep-1",4376.308494
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-cache-cache","cpu-cache","rep-1",34.781924
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-cache-icache","cpu-cache","rep-1",5382.66227
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-ackermann",false,"cpu","rep-2",1.425686
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-bitops",false,"cpu","rep-2",1092.054254
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-callfunc",false,"cpu","rep-2",56790.920702
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-cdouble",false,"cpu","rep-2",3193.492386
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-cfloat",false,"cpu","rep-2",1949.07486
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-clongdouble",false,"cpu","rep-2",45.337892
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-correlate",false,"cpu","rep-2",22.45904
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-crc16",false,"cpu","rep-2",31.692185
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-decimal32",false,"cpu","rep-2",780.433889
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-decimal64",false,"cpu","rep-2",909.482805
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-decimal128",false,"cpu","rep-2",137.788371
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-dither",false,"cpu","rep-2",22.096118
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-djb2a",false,"cpu","rep-2",40838.017238
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-double",false,"cpu","rep-2",4301.868615
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-euler",false,"cpu","rep-2",2815722.30332
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-explog",false,"cpu","rep-2",62.021816
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-fft",false,"cpu","rep-2",164.566822
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-fibonacci",false,"cpu","rep-2",4483731.86969
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-float",false,"cpu","rep-2",18148.652789
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-fnv1a",false,"cpu","rep-2",44391.704267
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-gamma",false,"cpu","rep-2",188.441153
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-gcd",false,"cpu","rep-2",903.895022
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-gray",false,"cpu","rep-2",6731.299358
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-hamming",false,"cpu","rep-2",206.835178
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-hanoi",false,"cpu","rep-2",52.818455
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-hyperbolic",false,"cpu","rep-2",531.859387
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-idct",false,"cpu","rep-2",13992.133693
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128",false,"cpu","rep-2",2757.178176
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int64",false,"cpu","rep-2",19539.035404
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int32",false,"cpu","rep-2",21356.41762
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int16",false,"cpu","rep-2",23414.804951
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int8",false,"cpu","rep-2",20833.312255
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128float",false,"cpu","rep-2",2580.790709
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128double",false,"cpu","rep-2",1666.8
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128longdouble",false,"cpu","rep-2",490.333014
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128decimal32",false,"cpu","rep-2",614.248846
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128decimal64",false,"cpu","rep-2",675.877065
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int128decimal128",false,"cpu","rep-2",129.342389
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int64float",false,"cpu","rep-2",11833.041472
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int64double",false,"cpu","rep-2",3747.258724
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int64longdouble",false,"cpu","rep-2",569.679029
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int32float",false,"cpu","rep-2",12559.982332
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int32double",false,"cpu","rep-2",3783.2648
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-int32longdouble",false,"cpu","rep-2",570.169495
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-jenkin",false,"cpu","rep-2",12521.421196
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-jmp",false,"cpu","rep-2",16240.948402
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-ln2",false,"cpu","rep-2",9729.324356
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-longdouble",false,"cpu","rep-2",576.766832
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-loop",false,"cpu","rep-2",13869.538096
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-matrixprod",false,"cpu","rep-2",83.168181
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-nsqrt",false,"cpu","rep-2",73.759683
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-omega",false,"cpu","rep-2",1677669.41966
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-parity",false,"cpu","rep-2",2473.262438
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-phi",false,"cpu","rep-2",5202501.56125
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-pi",false,"cpu","rep-2",494380.439242
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-pjw",false,"cpu","rep-2",16786.746388
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-prime",false,"cpu","rep-2",5.193658
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-psi",false,"cpu","rep-2",667337.080068
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-queens",false,"cpu","rep-2",31.332978
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-rand",false,"cpu","rep-2",7450.781525
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-rand48",false,"cpu","rep-2",1530.39387
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-rgb",false,"cpu","rep-2",35195.569504
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-sdbm",false,"cpu","rep-2",44492.367317
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-sieve",false,"cpu","rep-2",10.08225
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-sqrt",false,"cpu","rep-2",1391.645586
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-trig",false,"cpu","rep-2",312.515708
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-union",false,"cpu","rep-2",7800.145191
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-zeta",false,"cpu","rep-2",270.786677
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-add",false,"matrix","rep-2",73541.719056
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-div",false,"matrix","rep-2",25725.341682
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-frobenius",false,"matrix","rep-2",28459.867598
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-mult",false,"matrix","rep-2",101504.086429
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-prod",false,"matrix","rep-2",150.000737
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-sub",false,"matrix","rep-2",80488.250969
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-hadamard",false,"matrix","rep-2",76614.311816
"nibbler.soe.ucsc.edu","quota-7116","stressng-matrix-trans",false,"matrix","rep-2",20275.58943
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-index",false,"string","rep-2",26826.769494
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-rindex",false,"string","rep-2",14909.45302
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcasecmp",false,"string","rep-2",9118.456524
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcat",false,"string","rep-2",13600.699225
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strchr",false,"string","rep-2",28351.887875
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcoll",false,"string","rep-2",12685.336595
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcmp",false,"string","rep-2",16012.557647
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strcpy",false,"string","rep-2",44932.465136
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strlen",false,"string","rep-2",34400.033746
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strncasecmp",false,"string","rep-2",8802.527283
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strncat",false,"string","rep-2",12235.486581
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strncmp",false,"string","rep-2",14239.916946
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strrchr",false,"string","rep-2",15158.477341
"nibbler.soe.ucsc.edu","quota-7116","stressng-string-strxfrm",false,"string","rep-2",2299.009776
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-af-alg",false,"cpu","rep-2",121272.617569
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-bsearch",false,"cpu","rep-2",59.093766
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-cpu",false,"cpu","rep-2",52.916062
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-crypt",false,"cpu","rep-2",56.510724
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-hsearch",false,"cpu","rep-2",1458.663658
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-longjmp",false,"cpu","rep-2",38812.168291
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-lsearch",false,"cpu","rep-2",2.800021
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-qsort",false,"cpu","rep-2",2.599997
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-str",false,"cpu","rep-2",10746.377453
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-stream",false,"cpu","rep-2",18.326222
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-tsc",false,"cpu","rep-2",480067.965039
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-tsearch",false,"cpu","rep-2",6.558703
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-vecmath",false,"cpu","rep-2",9786.331265
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-wcs",false,"cpu","rep-2",4424.414661
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-lockbus",false,"memory","rep-2",980552.870143
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-malloc",false,"memory","rep-2",10994.31064
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-matrix",false,"memory","rep-2",1461.818123
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-memcpy",false,"memory","rep-2",809.765268
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-memfd",false,"memory","rep-2",3472.10596
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-mincore",false,"memory","rep-2",21377.037708
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-null",false,"memory","rep-2",3749911.29039
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-pipe",false,"memory","rep-2",127390.727629
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-str",false,"memory","rep-2",10877.778323
"nibbler.soe.ucsc.edu","quota-7116","stressng-memory-zero",false,"memory","rep-2",1050424.71552
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-cache-cache","cpu-cache","rep-2",34.988076
"nibbler.soe.ucsc.edu","quota-7116","stressng-cpu-cache-icache","cpu-cache","rep-2",5378.572045
"nibbler.soe.ucsc.edu","without","stressng-cpu-ackermann",false,"cpu","1",2.947552
"nibbler.soe.ucsc.edu","without","stressng-cpu-bitops",false,"cpu","1",2268.385939
"nibbler.soe.ucsc.edu","without","stressng-cpu-callfunc",false,"cpu","1",126441.379839
"nibbler.soe.ucsc.edu","without","stressng-cpu-cdouble",false,"cpu","1",6498.734305
"nibbler.soe.ucsc.edu","without","stressng-cpu-cfloat",false,"cpu","1",4053.05381
"nibbler.soe.ucsc.edu","without","stressng-cpu-clongdouble",false,"cpu","1",94.184205
"nibbler.soe.ucsc.edu","without","stressng-cpu-correlate",false,"cpu","1",46.589745
"nibbler.soe.ucsc.edu","without","stressng-cpu-crc16",false,"cpu","1",65.528063
"nibbler.soe.ucsc.edu","without","stressng-cpu-decimal32",false,"cpu","1",1618.506925
"nibbler.soe.ucsc.edu","without","stressng-cpu-decimal64",false,"cpu","1",1886.844937
"nibbler.soe.ucsc.edu","without","stressng-cpu-decimal128",false,"cpu","1",293.358168
"nibbler.soe.ucsc.edu","without","stressng-cpu-dither",false,"cpu","1",45.519839
"nibbler.soe.ucsc.edu","without","stressng-cpu-djb2a",false,"cpu","1",83914.176092
"nibbler.soe.ucsc.edu","without","stressng-cpu-double",false,"cpu","1",8873.755783
"nibbler.soe.ucsc.edu","without","stressng-cpu-euler",false,"cpu","1",5805952.65583
"nibbler.soe.ucsc.edu","without","stressng-cpu-explog",false,"cpu","1",128.154376
"nibbler.soe.ucsc.edu","without","stressng-cpu-fft",false,"cpu","1",340.711652
"nibbler.soe.ucsc.edu","without","stressng-cpu-fibonacci",false,"cpu","1",9293038.41482
"nibbler.soe.ucsc.edu","without","stressng-cpu-float",false,"cpu","1",37723.886343
"nibbler.soe.ucsc.edu","without","stressng-cpu-fnv1a",false,"cpu","1",92148.122956
"nibbler.soe.ucsc.edu","without","stressng-cpu-gamma",false,"cpu","1",390.870021
"nibbler.soe.ucsc.edu","without","stressng-cpu-gcd",false,"cpu","1",1874.896782
"nibbler.soe.ucsc.edu","without","stressng-cpu-gray",false,"cpu","1",14013.718376
"nibbler.soe.ucsc.edu","without","stressng-cpu-hamming",false,"cpu","1",429.302467
"nibbler.soe.ucsc.edu","without","stressng-cpu-hanoi",false,"cpu","1",108.288563
"nibbler.soe.ucsc.edu","without","stressng-cpu-hyperbolic",false,"cpu","1",1102.462833
"nibbler.soe.ucsc.edu","without","stressng-cpu-idct",false,"cpu","1",29446.732295
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128",false,"cpu","1",5721.849525
"nibbler.soe.ucsc.edu","without","stressng-cpu-int64",false,"cpu","1",40614.40942
"nibbler.soe.ucsc.edu","without","stressng-cpu-int32",false,"cpu","1",44470.329351
"nibbler.soe.ucsc.edu","without","stressng-cpu-int16",false,"cpu","1",48619.921715
"nibbler.soe.ucsc.edu","without","stressng-cpu-int8",false,"cpu","1",43258.812419
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128float",false,"cpu","1",5324.678672
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128double",false,"cpu","1",3652.594862
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128longdouble",false,"cpu","1",1016.866834
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128decimal32",false,"cpu","1",1217.468825
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128decimal64",false,"cpu","1",1398.649647
"nibbler.soe.ucsc.edu","without","stressng-cpu-int128decimal128",false,"cpu","1",269.742865
"nibbler.soe.ucsc.edu","without","stressng-cpu-int64float",false,"cpu","1",24724.515326
"nibbler.soe.ucsc.edu","without","stressng-cpu-int64double",false,"cpu","1",7807.824945
"nibbler.soe.ucsc.edu","without","stressng-cpu-int64longdouble",false,"cpu","1",1181.85331
"nibbler.soe.ucsc.edu","without","stressng-cpu-int32float",false,"cpu","1",26070.70808
"nibbler.soe.ucsc.edu","without","stressng-cpu-int32double",false,"cpu","1",7867.29925
"nibbler.soe.ucsc.edu","without","stressng-cpu-int32longdouble",false,"cpu","1",1183.653126
"nibbler.soe.ucsc.edu","without","stressng-cpu-jenkin",false,"cpu","1",25989.727647
"nibbler.soe.ucsc.edu","without","stressng-cpu-jmp",false,"cpu","1",33716.633762
"nibbler.soe.ucsc.edu","without","stressng-cpu-ln2",false,"cpu","1",20188.526473
"nibbler.soe.ucsc.edu","without","stressng-cpu-longdouble",false,"cpu","1",1204.320895
"nibbler.soe.ucsc.edu","without","stressng-cpu-loop",false,"cpu","1",28721.106139
"nibbler.soe.ucsc.edu","without","stressng-cpu-matrixprod",false,"cpu","1",166.346522
"nibbler.soe.ucsc.edu","without","stressng-cpu-nsqrt",false,"cpu","1",152.989305
"nibbler.soe.ucsc.edu","without","stressng-cpu-omega",false,"cpu","1",3245930.27618
"nibbler.soe.ucsc.edu","without","stressng-cpu-parity",false,"cpu","1",5181.416059
"nibbler.soe.ucsc.edu","without","stressng-cpu-phi",false,"cpu","1",10789303.8428
"nibbler.soe.ucsc.edu","without","stressng-cpu-pi",false,"cpu","1",1024816.69173
"nibbler.soe.ucsc.edu","without","stressng-cpu-pjw",false,"cpu","1",34786.80782
"nibbler.soe.ucsc.edu","without","stressng-cpu-prime",false,"cpu","1",10.790797
"nibbler.soe.ucsc.edu","without","stressng-cpu-psi",false,"cpu","1",1382753.54182
"nibbler.soe.ucsc.edu","without","stressng-cpu-queens",false,"cpu","1",64.827593
"nibbler.soe.ucsc.edu","without","stressng-cpu-rand",false,"cpu","1",15535.665923
"nibbler.soe.ucsc.edu","without","stressng-cpu-rand48",false,"cpu","1",3061.771531
